reviewText,label
"Phil Vassar is oozing with talent.  He writes, produces, plays piano, and oh boy can he carry a tune!  After writing songs for the likes of Jo Dee Messina - #1s like ""I'm Alright"" ad ""Bye Bye"" - he has struck out and released his own recordings.  Awesome upbeat songs like ""Another Day in Paradise"", ""Six Pack Summer"", ""Carlene"", ""Joe and Rosalita"" and ""That's When I Love You"" (featuring Jo Dee Messina).  A change of pace is the beautiful ""Rose Bouquet"".  All in all, this cd is worth the price, Phil Vassar will be around for years to come.",positive
Well performed and well recorded,positive
Great cd outstanding songs,positive
"Its a little compilation you need if you are one of these curious people who want to see what artists from all styles can do with this song. I bought it for Robyne Dunn's version. Robyne is one of Australia's best singers, she makes this song fun light hearted. The other takes on this tune come from people as obscure as Reggae Vegimite. Buy it and laugh along.",positive
"Rosenwinkel his best work up until now. Now being January 2006. `Deep song', `The next step' and `The enemies of energy' where all great (five, maybe six stars) albums. But this one is just `miles ahead' of them. And by using this album title of the great Miles Davis I dare state that this album will be, should be among the 'Kind of blue'-albums of the world. It has the making of a thru classical album and in my opinion should go for at least eight stars.

Why you ask? Well here we go!

I don't know if it is Q-Tips affiliation to this album or not, but the rhythms of bass and drums are of an extraordinary pumping jazzquality. Though they appear to be from a whole other scene, they still mix tremendously well in the jazz approach of Rosenwinkel. It's new and I like it!

This bashful, almost nerdy guy his jazz approach, being one of a blend of what I call `soundfullness', a mixture of  composition and instrumentalcraftsmanship, strikes me again and again as being new, imaginative, leading, visionary, exemplary and above all of thoughtfulness, feeling, sentiment and emotion.

Writing these bootlicking uncanny words makes me want to puke or at least check my temperature though I know it's of no use - my temperature is that high because of the real felt exhilaration and my retching over spilled words (true as they may be) will most likely not last as long as the timelessness of this really excellent album.

(Read my other Rosenwinkel reviews if you do not yet grasp what I'm talking about - it feels so impractical to do that over and over and if the truth may be told, you jazz loving people should buy al four albums anyway.)

(FJB/O! 2006)",positive
"OAITW is one of the few albums that I recommend young people new to bluegrass listen to, along with Lester & Earl, Bill Monroe, Jimmy Martin and Jim & Jesse.  One of the gutsiest moves in the history of bluegrass was for Jerry Garcia to pick up a five string banjo, learn Scruggs style rolls, and then get together with his old (Earth Opera) buddies for a live performance of traditional bluegrass.  This live performance will never go stale even though the balance may be off (Vassar's fiddle is often way too loud, vocals a little low) and there are several soloing mistakes.  The audience response is just above pitiful as these super-talented boys played and sang their hearts out for a small crowd in what was primarily a comedy club.  Oh, to have been there to experience history in the making!  THIS is the record that got me into bluegrass which I still play, preform and love after 40 some years and I know that I'm not alone.  My well preserved vinyl version of OAITW will stay put as I play this CD over and over again.  Looking forward to seeing Pete Rowan at Old Settlers Festival in Driftwood,TX to ask for an autograph.",positive
Heard a few tracks on my Pandora station and decided to buy it...  Not only do I love every track on this but there are several songs that have been remixed and they sound divine..  Great driving music where I can kick back and just chillax..,positive
"In the hills and valleys of Eric's career, this is one of three high points: 1/The songwriting, 'loose is tight' band interplay and heartfelt vocals of 'Layla' have yet to be equaled in the 34 years since. 2/Cream, while challenging categorization, could fairly be called the first 'fusion' band , with Eric's flowing leads never losing his blues base, and so, saving the music from the nervous ego-driven sound that the style fell pray to by the time it was formally named. 3/ Bluesbreakers' music is the least original as far as material, (intentionally), but Clapton's tone and phrasing,(in spite his 'tips of the hat' to Freddy King and Otis Rush), is  personal and original, with the same wonderful balencing act of thoughtfulness,(introvertion), and projection,(extrovertion), that only a handful of the greats,(Albert King a prime example), ever achieved. It could be argued the Clapton himself never quite again equaled the pure feeling in his solos here.",positive
"Not a lot to say that has not already been said.  This album is over 30 years old but has not aged a day in its raw essence.  I often find myself reaching for this album and AC/DC's Powerage over all the rest of their albums.  The album does start out a little bit slow.  Go Down is not the best opening track the band ever put out but once the album gets rolling, tracks 3 through 8 are some of the best Rock N Roll music I have ever heard.

All the praise that the other reviewers are commenting on is correct.  This is an awesome album from start to finish.  This record is full of songs that could have been legitimate radio hit singles such as Let There Be Rock, Bad Boy Boogie, Overdose and Hell Ain't Bad Place To Be.  The content of the music is raw nasty, mean, greasy and authentic.  If you ever wondered how AC/DC could headline Castle Donnington 3 times this album gives you a pretty good idea.

New fans looking into AC/DC's back catalog will love this album.  I highly recommend it 5 stars all the way. I might be a littled bias here but I don't think any of the Bon Scott albums are bad, each album the band made with Bon was very well done.",positive
"Robert Palmer is one of the greatest singers of the 80's, and if you like  rockin', powerful and still danceable songs you won't be disapointed with  this album. Songs like ""Addicted to love"", ""Simply  Irresistible"", ""Get it on"" , ""Some like it hot""  and ""Bad case of loving you"" will keep your hips moving for a  long time. This is one helluva album....",positive
this song help me to fight for equity right in the time i lost my wife to another.,positive
Great album!,positive
"My vinyl copy has seen better days, so it was time for an update.  This is for me the best lineup of Deep Purple playing at their best.",positive
"great product. fast delivery. very good packaging.
I recommend it to everyone.",positive
Excellent audio quality. Rock on!!,positive
Love James Taylor,positive
Wonderful and inspiring to listen to.  Wintley's voice is exceptional!,positive
"That sounds grandiose, but it isn't for this CD.  Stranger in this Town is a masterpiece.  It flows. It is high art. Richie's guitar is weeping, sighing, shouting, ripping, slamming, scorching, shredding, blazing and simply out of this world. Vocally, at times he sounds like Robert Plant, and other times he sounds like an ancient soul reaching in to you where you live.

As a professional musician myself I love the many subtle ways his strings are reverbed and at times makes you feel like you are in outer space with the resonant reflections. The layering of this mix with all the tools of magic used in recording studios is immaculate. I love the artistic treats scattered here and there that amp up the glitter. Do yourself a favor and listen to it the first time with digital headphones. It is a whole different world than listening through room amps.

""Stranger in this Town"" is dazzling.

I feel at times like I am seeing sound painting with the way Richie sculpts his sounds. His music is very visual. Wait til you hear ""Father Time"" it will dig deeeep into your soul. My visual was Dali's melting clock with this wrenching piece.

Richie's CD is a true Masterpiece. It never overwhelms yet is continually evolving like a kalaidoscope of sound morphing into ever fascinating patterns, rhythms, perceptions, moods. Like a fine, rare vintage of, pick your pleasure, his music pleasures the ears. I'm smiling.

Check him out on Bo Bice's hit single ""Vehicle"".  Richie scores again.  Incredible work.",positive
A classic set of songs!,positive
always love these guys especially Elvira great tone great harmonies great country music,positive
Like it!,positive
Big Mama Thornton is a legend.  Her she is backed up by Muddy Waters band; another legend.,positive
"Not only did I enjoy all of the singles (Yeah, Burn, Confessions II,Caught Up, My Boo) but I also enjoyed the rest of the album. Some of the best tracks weren't even releasesd for airplay. Bad Girl and Follow Me are my favorite fast songs while Thats What its Made For and Can You Handle It are slow and sexy. This is his best album to date, his next album will have a lot to live up to.",positive
"Not to be missed! Johnny Mathis' rendition of ""April in  Paris"" is phenomenal. on the Johnny's Mood,.and so too every song he sings..especially the ones not easily found, such as the ones  this Mood album. Available on LP but no longer on CD with he extraordinary Faithfully CD.

Bring these cds back NOW!",positive
A great uplifting album with something positive to say. A real crowd-pleaser.,positive
Last of their great albums of that decade.,positive
"One of the best live albums released in the 90's. It has a good balance in song selection, (featuring many famous and somewhat obscure songs, solos, Sabbath numbers, etc.) and guitarist Zakk Wylde is in top form throughout.  All of the songs are topnotch, and the other three members of Black Sabbath  even make an appearance with Ozzy onstage for a killer version of the song  Black Sabbath. The album closes with a moving version of Changes, but it's  a thrill ride from start to finish.",positive
"This album is just SUPERB and it rocks. Chris is a great singer and I love his voice.
I love each and every song of this album and that says A LOT.
Great stuff all around.",positive
WONDERFULL CHRISTMAS SONGS FOR EVERYONE,positive
"I got this cd for my son, but I think it's a bit too old for him.  I've put the age appropriate songs for him on his ipod and kept the rest for myself.

Carly's songs (Miranda Cosgrove) are great and she's got a lovely voice.  The theme song is inspiring and positive, my son plays it constantly, which is fine by me.  The rest of her songs are about boys and relationships.  They're harmless as far as I'm concerned and have good beats.

The dialog between songs is pulled directly from the show.  It's got 'Sam's sassy humor and love of meats and violence, and Carly's innocence and go getter attitude.  There are a few songs dedicated to 'Freddie's obsession with 'Carly' and how at some point they'll just be strangers (or maybe I'm reading too much into it:)

""Freckles"" is a nice song about appreciating yourself and for those of you who loved FOOTLOOSE like I did, there's a great rendition of ""Let's Hear it for the Boy.""  Lil' Mama and Avril Lavine do an upbeat ""Girlfriend"" about how they hate a boy's girlfriend and that they'd be much better to date.  It's cute, but I could see how it's a bit much for little girls.

Overall, I really like the album.  It's quality and fun with several catchy tunes.  I'm sure my son will like it more as he gets older.  I'm looking forward to a complete Miranda Cosgrove album.",positive
"Aretha cannot be beat.  There are many imitators out there but they will never be able to reach her status. The term DIVA is just not good enough.  This CD set has the best of everything.  There is no better singer in the  world. Every song will bring back time. Take that ""magic carpet  ride"" with her.  Everytime I listen to ""Call Me (the moment you  get there)"" I want my telephone to ring. I will never be able to say  enough about her.  She has never made a bad song.  She is-- and will always  be-- the best!  Thank God for Aretha Franklin.",positive
"The Best of Passion (So Far)  We are huge Passion Fans and this CD has all of our favorite songs in one place.  The band has put a lot of energy into making it!  The vocals and arrangements are over the top.  It makes you feel like you are at a concert.  ""GOD is SO GOOD!""  Keep up the good work.",positive
"This is an album right here.  What I mean by that is usually when you have a lot of different producer's on an album, most times you won't get a coherent feel.  But with 9th Wonder handling all the production it feels great.  It feels whole.  The production is excellent and Murs' flow is tight.  The one to beat this year.  And D-12 aint even comin close to comparin.",positive
"While The Sex Pistols were exploring the revolutionary sound that has been dubbed, ""punk"", in England, The Ramones were doing the same in the States.  The Ramones however added their own flavor to the quickly growing phenomenon.  While The Sex Pistols were all about rebellion, anarchy, and destroying the British government, The Ramones were all about simple four chord rockers with incredibly simple and stupid lyrics regarding the things that made rock famous in the first place; girls, dancing, and dope.  The songs are very short (only a few clock in at over two and a half minutes) and the whole album is only a half hour long but thats OK since if it had been any longer the whole thing would become old and redundant.  Maybe its because its the Ramones that are doing this but somehow it all works out just fine.

There's no real opening, the album just explodes with the three or four chord assault of, ""Blitzkreig Bop"", which has become one of the most recognizable sports anthems ever recorded.  The second track is just Joey Ramone talking about beating up a kid for two whole minutes.  Some tracks like, ""Now I Want To Sniff Some Glue"", are just the same four silly lines repeated over and over again but the steroid driven guitar riff and the fact that its only a minute and a half long make the song quite enjoyable.  There are a few suprises such as the almost romantic ditty, ""I Wanna Be Your Boyfriend"", and the somewhat serious drug dealing number, ""53rd And 3rd"" but most every other song follows the same basic formula.  A few songs have some politcal values that somewhat rival the Sex Pistols but the rest is all about girls and parties.  The album ends with Joey yelling over and over again, ""Today Your Love! Tomorrow The World!"", and then it all comes crashing to a hault.

If your looking for the long sophisticated suites and writings of Pink Floyd or Genesis forget it, your not going to find it here.  If you're just looking for a good time as well as the reason for the fuss over the punk revolution of the late 70s then this is a prime purchase.",positive
"First this movie was a brilliant work of art and
social commentary.  Special effects wise it was
brilliant, and intellectually it was brilliant.
It is one of my favorites and will be a classic
in the future I hope.
BUT - I am looking to find the soundtrack.
Specifically, I want to know if the songs
played during the graduation scene are included
in the soundtrack.
I believe ""Into it"" is, but I do not see the other
one, which I believe is a variation of David Bowie's
""I Have not been to Oxford Towne"" or some such.
I like Bowie and all, but the ""Have not been to
Paradise"" by Zoe Poledouris song gets me humming
for days every time I see my DVD copy of Starship
Troopers, and I really really would like to find
a copy of this.
(...)",positive
"I was very concerned when i learned portishead was making a new album... the thoughts kept racing through my head- ""will it sound like portishead?"" ""i hate to think they will rehash their previous success.""
""how do you progress from something so unique?"" well....i have my answers. if this is what i have to look forward to every ten years in their ouvre, i will sit patiently by and wait. this album is amazing. phenomenal. when i buy cds, i always worry that there will be a string of weak tracks that i feel i've wasted my money on. but i buy the cds because they're from artists that i love and i must continue to collect just to have the entire collection of an artist. there is not one work track on this one. and thank you portishead for keeping it fresh and interesting.",positive
"The Conspiracy of Stars cd of UFO is a must listen too. Mr. Mogg and crew, you are  making great cds. Keep on rocking! Why doesn't radio play any of your newer cds?
David Lukacik",positive
"Metal Church isn't Metal Church without WAYNE I mean Watch the children pray, Ton of Bricks, Metal Church, etc. I like the Mike Howe stuff and the Munroe stuff but you cant ever replace the original",positive
"Can a soundtrack be better?
""The Lord of The Rings: The Fellowship of The Ring - Original Motion Picture Soundtrack"" brings together intense classical and quiet jazz stylings, and is far more than background music to an amazing movie.
Enya's voice shines in ""The Council Of Elrond"" and ""May It Be"" should become more than just soft jazz hits, but hopefully will be heard on classical, folk and adult listening stations. For those of you who enjoy Christian music and are unfamiliar with Enya, she has a sort of John Michael Talbot spiritual depth to her voice, except she extends it more as an etheral instrument than a mere voice.
Buy this CD, crank it up, and let it flow through your rooms or in your car. The digital strength of the recording is profound.
How will they follow this up with the next ""The Lord of The Rings"" movie?
I fully recommend the soundtrack to ""The Lord of The Rings: The Fellowship of The Ring.""
Anthony Trendl",positive
"Before writing this I will say that I'm not a person that just gives out 5 stars because the album is ""good"".  A 5 star album has to be something fantastic, something that you can listen to for years without getting sick of.  Saying this, this is the only DMB album that gets 5 stars from me.  There is a huge debate among DMB fans over which studio album is his best (anybody that says ""Everyday"" is not a DMB fan), but to me there is no doubt.
What makes this album so great is its diversity.  It seems as if Dave wanted to encompass everything in life into one album.  He starts of with ""Pantala Naga Pampa"", a short intro telling listeners to put their troubles down, and then bursts into the very simple and upbeat ""Rapunzel"".  The album then moves onto one of the highlihts of this album, ""The Last Stop"".  Definitely one of the angriest songs on the album, Matthews reaches into the subject of religion to create one of the best songs on the album.  ""Don't Drink the Water"" is an amazing song where we see Dave showing the diversity of his lyrics by creating a satire of the many people who have lost their native land to a stronger culture.  We then see a change in mood, with ""Stay"" a return to the UTTAD/Crash days, which is a great feel-good song.  My favorite songs on the album come right after, as ""Halloween"", ""The Stone"", and ""Crush"" are absolutely mindblowing.  The cohesion of the band and Matthews on these songs are phenomenal.  ""The Dreaming Tree"", ""Pig"", and ""Spoon"" close out the album perfectly, as more tolerable slow songs than previous ones like ""Let You Down"".
I never do a track by track review of an album like this, but each song has something different to offer, and leaving any one out would be a huge mistake.  So to any Dave fan who was crushed after hearing the mistake known as Everyday, pop this in your player again and hope for DMB to return to this form with Summer So Far later this year.",positive
"For Corvus Corax, this album is very melody-driven. It's much more 'musical' than their usual heavily rhythmic, almost tribal, sound.
Yet another great album from this fine, talented and unusual group!",positive
I bought this CD for my dad's birthday.  He said the collaboration between Tony Bennett and Lady Gaga was phenomenal.  It's truly a great cd.,positive
"This is a great album of songs that were originally released as 2 seperate vinyl lps.
This collection was their last before they went all 'Stadium rock'. Some classic songs like Sweat in Bullets and the American.",positive
LOVE IT,positive
"This album. TWANG, has George Strait singing in very fine voice and it will not disappoint his fans or anyone who is not familiar with  George's work!  (Hardly seems possible that any country music fan would not know George.)  Almost from the beginning of his career, top country writers have offered their songs to George to record and this seem unlikely to change.  He just goes from strength to strength. The last album from George I purchased was TROUBADOR and I am very pleased to haved added TWANG to my collection of Country.  I highly recommend this album!",positive
"This album took me back to when I received it many years ago, but with a bonus. I should add that this is not the original album. Several songs that I had always wanted were added that were on non-Capital albums, earlier albums or indeed later albums (I'll be Back, for example, was on Beatles 65, a later album). In my opinion, the original album is overlooked as one of the Beatles best albums. The original album was the first I received and there is not a dud on it. There is no filler, unlike just about every later Beatle album. And there is a freshness and a joy that no later album truly has.

I put it in the Bose stereo in my car and found myself singing along with it. At stoplights, people could make out what I was listening to and waved and smiled. Listening to it is a blast.",positive
"Arrived quickly and of course it was excellent
Stevie at her best",positive
"I'm a huge mariah carey fan. This album makes you want to put it in the car and turn it up! I love most of the songs on here(:
It's a must have.",positive
"There are quite a few young, legend-in-the-making violinists.  I believe that when the dust settles in 20 or so years, Leila Josefowicz will be at the top of the heap.  I see her as the heir apparent to Heifetz and Perlman.

This was her debut album, recorded when she was at the tender age of 17.  We'll discuss the many musical reasons why you should own this CD, but there is another valid reason: historic significance.  When Leila is mentioned in the top handful of violinists of all time, you'll be so glad to say that you have her first recording.

It is a wonderful recording of the Tchaikovsky and Sibelius concerti.  To me, her acid test at this time was definitely the Canzonetta movement from the Tchaikovsky.  Could this 17-year old have enough soul and insight to capture the passion and longing in one of the most beautiful slow movements in the violin literature?  You bet she did.  The duet passages with clarinet and flute were luxurious.  The first and third movements were very well done.  The first movement is beautifully lyrical, but with plenty of technical challenge thrown in.  Leila has tremendous skill in shaping phrases, an almost poetic way of playing.  The showpiece third movement was taken at a blistering tempo, allowing Leila to show off some fantastic technique.  Her bow control, particularly her fast spiccato, is amazing.

All of this rock-solid technique and musical sensibility carried through to the Sibelius, which was fantastic as well.  There may be some slight intonation issues in the difficult double stop runs, but the fingered octaves and harmonic passages are right on the money. She has beautiful trills.  Once again, her tempo in the final movement will kick your heartbeat up.

Her cadenzas are standard, and brilliantly executed.  She has no tension in her fingers or bow arm, and she breathes with the music.  Pretty darn good for age 17!  Sir Mariner and the Academy of St. Martin-in-the-Fields are sensitive collaborators.

Highly recommended.",positive
"This CD should put Accept right back on the ""front Burner"" and enless you want to spend the rest of your life in the ""Isolation Booth"" you better buy this straight up slab of Heavy Metal quick, or should I say:  TT Quick!!!!!!!!!!!

JRK",positive
"This CD is by far their best CD. This is a huge step for Punk Revival, and if you disagree with me, I'll tell you why these guys are not pop. These guys are like a modern version of the Sex Pistols. These guys are rude (""Happy Holidays"", [track 15], which is availible on the pants version), they have a sick sense of humor, plus they aren't excellent musicians (how long do you think Mark took bass lessons??? Think about it...). But this CD has something else. It has excellent punk riffing, excellent lyrics, and plenty of ego. Makes you think of a modern Sex Pistols...and that's plenty enough to make you go buy the CD.
(Best tracks: Anthem II, Online Songs, First Date, Happy Holidays, Stay Together For The Kids, Give Me One Good Reason, Shut Up, Please Take Me Home, and Track 15 on the pants version...)",positive
"I may be the minority here, but the measure for my favorite artists doesn't come with how many Top 40 hits they had.  In fact, it's usually the fewer they have, the better they are.  This couldn't be more true in Dion DiMucci's case.  Dion was ahead of the music.
In 1964, he broke away from what the label execs wanted him to do.  He could've done a cover of Lennon/McCartney songs or went the Frankie Valli route.  But, he chose to do it his way.  It cost him his Columbia label, but it gave us some great music.  And we have this CD of gems to prove it.  The great doo-wop, the blues, and electric folk show the complexities of Dion's work, and how he was so ahead of his time, and ahead of most of his contemporaries.
I thank you Dion.  I treasure these songs.",positive
"I agree with the reviewer sho called Alpha Asia'a masterpiece.  While my favorite Asia song (Only Time Will Tell) is on the first album and I know many people consider that one the best, I think Alpha is the best.  My favorite thing about Asia was John's voice and I just love his singing on every song.",positive
Love Little Big Town.,positive
"I prefer jazz is fun and rhythmic. If you prefer blues-jazz, that's cool--but it's not what I enjoy. Having said that, this CD is wonderful! I listen to the entire Paul Desmond catalog at least once every two weeks--great music!",positive
I love Karen Carpenter's voice!,positive
"I first heard Roy Buchanan in a music store in Pittsburgh in 1978,I was hooked from then on!!!!!!!!! This is a good intro to his playing! There are several other CDs that are better, but if you haven't heard him before, this CD will give you are pretty fair overview, although He has a version of Hey Joe that's incredible, and Royz Blues can't be left out either. Roy Buchanan is one of the GREATEST PLAYERS ever! He didn't get the recognition that others have received, but deserved it! Get him, listen to him! Listen to ""Judy"" one of my personal favorites. He makes his axe scream and whine sending the listener into an audio ecstacy!  He was truly an underrated axeman!  Ramon blues, adventures of Brer rabbit and tar baby, as well as several other cuts showcase his awesome chops!!! he's just the BOMB!!!!!!!!! If you like guitar, or are looking for ""another"" guitar player to hear. STOP. BUY THIS CD! IF you like a song that will touch you heart? ""Judy"", for afterwards, I am sure his telecaster had to go out an ""recharge!""  Roy Buchanan is gone now, but he lives through is powerful guitar playing. PLEASE, just check out what he has to say!!!!!!!! His life/death was somewhat tragic, when more folks hear him, maybe he'll posthumously get his propers!!!!!",positive
"Bjork's first album is definitely something special, even considering she is an artist whose solo career just becomes progressively more interesting. _Debut_ is very unlike Bjork's earlier bands, Kukl (insane experimental post-punk) and the Sugar Cubes (odd but crafty pop-rock). It is essentially snappy, infectiously exuberant electro-pop with hooks galore, snazzy arrangements, and polyrhythmic loops. Bjork's expressive and distinct voice is used in varied ways, but it remains unthreatening so the album basically just simmers with its catchy songs and untried dance music experimentalism.

""Human Behavior"" is a great opener, with playful singing and varied percussions, and a final breakdown that sounds like jangling krautrock in action. ""Big Time Sensuality"" is a juicy slab of electro-dance-funk with a killer hook that gets lodged in your brain though it just barely insinuates itself. ""Crying"" is a great, meaty, catchy song that throws off tonality by throwing dissonant synth notes over a deep piano vamp and polyrhythmic combinations of electronic and acoustic percussion sounds. ""There's More to Life than This"" was recorded live where despite driving the club's energy, Bjork sings girlishly, with sort of apathetic playfulness. The jazzy horns and lumbering organic rhythm of ""Aeroplane"" make for an interesting arrangement, not to mention the instrumental background of the verses, which sounds like it is simulating a jungle.

The gentler side of the album is very good as well. The sweet, watery strings, electric pianos, and ethereal vocals of ""Come to Me"" are very beautiful. ""Like Someone in Love"" is just a duet for vocals and harp; Bjork sings fancifully, sounding a little intoxicated and deliriously infatuated, while dreamy chords on the harp are sprinkled about harmoniously. ""Venus As a Boy"" is catchy and lovely, full of melodious bells and wistful strings.

Bjork's solo career steadily becomes more weird and serious as time goes on (her most recent, _Medulla_, is very bizarre). But _Debut_ is basically just lighthearted fun with enough quirks to be of interest to those like myself, who are elitist about music. It is 'lighter' and more immediate than her later work, which are huge grower albums.

An outstanding pop record. If you like this, your next step is the amazing follow-up, _Post_.",positive
I really like her music/voice. hope visit her homeland one day,positive
"If you are one of the lucky souls fortunate enough to get your greasy fingers on this album (why are the good ones always out of print?), then you are guaranteed a good time from the moment you place the disc in the player and hit ""play"".  George Harrison is the first voice you'll hear, and he sounds wonderful...
I was fortunate enough to experience a sort of personal ""Beatles Revolution"" during the last part of the summer of 2001, brought into the fold just a few short months before George passed away from cancer on the penultimate day of the November of that year.  Following his passing, I really made an effort to hear more of his solo material (I caught a clip of his 1987 tune ""Got My Mind Set On You"" during a news announcment on the day following his death), and was very disappointed to discover how hard-to-find his work from the late 1970s-1980s had become.  Strangely, it seems to be easier now... used copies of both the Wilburys albums and Harrison's ""Cloud Nine"" seem to be readily available now through Amazon and eBay.  After telling myself how lucky I was to have copies of them all, it's just 'note faih'!  But really, I'm glad that others will have a chance to give the later Harrison material a try.
But back to the Wilburys, who weren't just George, but I want to say one more thing about him.  He sounds great... happy. Really happy. In fact, this is a very happy record, on the whole.  Highlights include the final song, ""End of the Line"", which features Harrison, Jeff Lynne, and Roy Orbison on each chorus and Tom Petty singing each verse (the fifth Wilbury, Bob Dylan, is noticably absent from the song.  Was he just playing guitar and doing backing vocals?  The world may never know), which is probably my favorite tune on the album.  Also notable are the first almost ethereal and then just bizarre ""Margarita"" (I couldn't ask for a more interesting song, and one that's so catchy besides.  Check out the bass playing right before Petty tells us ""she wrote a long letter on a short piece of paper"".  Who's that guy playing bass?), the light-as-a-feather ""Heading for the Light"" (let me mention one more time how happy George sounds.  You'll be smiling yourself by the time the song is over), and the slow and sorry Dylan tune ""Congratulations"" (listen to it a time or two and it will grow on you).  But really, the whole album is great. I should specifically mention, though, track number five, which is the late Roy Orbison's ""Not Alone Anymore"".  It, together with ""Congratulations"", form a sort of island of melancholy in a sea of genuine joy.  But this is not a bad thing at all... ""Not Alone"" is really very beautiful.  I love Orbison's voice, as he really emotes through the song, making it twice as heartbreaking as it would be on its own.
If you want to spend the dollars, I'd highly recommend grabbing a copy of both of the Wilburys albums, in addition to George's ""Cloud Nine"" (which I really consider to be a sort of pre-Wilburys Wilburys release), and Jeff Lynne's ""Armchair Theater"".  All of them came out at about the same time, between 1987 and 1990, with the second Wilburys release (deceptively entitled ""Volume Three"") finishing them up in that same year.  Also, jump ahead a few more years to 2001 and give a try to the highly abundant and readiliy available ""Zoom"" which pretends to be an ELO album but is REALLY another Jeff Lynne solo work, which features George Harrison as a guest on two tracks (and, even though he wasn't a Wilbury, Ringo Starr on two more!).  I stand open to correction, but I'm guessing that the two songs on ""Zoom"" were among the last recordings George made before his death.
Anyway, back to the album I'm really reviewing (I just thought I'd suggest a few ""companion pieces"" in case you were still hungry for more).  If you check out The Traveling Wilurys Volume One, I know you'll have a wonderful time, and I promise you won't be sorry.  Remember Roy and George...
Carry on Carry on,
MN",positive
"The definiton of Greatness: Anything made by J Dilla,  Ruff Draft is in a universe by it self, absolute genius, By far one of the greatness peices of work to be released by the late great. Godbless Jay Dee, Good job.  Look out for Jay love Japan!",positive
"oh what a dynamite find!!these guys should of been played more over in the states,their songs would have been bigger hits if they were played more over here,why i don't know but it's a shame more folks haven't even heard of them,but i did n i'm glad too,great group!!keep the soul baby!!j.h. of dover",positive
"Another flawless disc from Dutoit and his wonderful orhcestra. This really is the finest orchestra I've ever heard. I'm building a collection of Dutoit/Montreal CD's, and this one goes straight to the top of the pile! The brass section is amazing, every bit as good as the famous Chicago Symphony Brass.
This is THE Firebird to get. Buy it, you won't regret it!
And if you enjoy this CD, I also recommend Dutoit's recordings of Mussorgsky, Rimsky-Korsakov, and Prokofiev (symphony 5). All flawless recordings. Unfortunetely his reading of The Rite of Spring is let down by a surprisingly poor recording from decca. The percussion is barely audible.",positive
PLEASE DISREGARD ALL ONE STAR REVIEWS FOR THIS FANTASTIC CD FROM LED ZEPPELIN VERY HIGHLY RECOMMENDED.FIVE STARS.,positive
A superb pressing received in perfect condition.  One of my favorite progressive rock albums.,positive
"Prepare yourself to take a journey throught the minds of 2 highly intelligent gifted musicians.  This is one of those CDs where the artist puts their entire souls into, but this seems like they put even more than that...""amazing"" doesn't compliment this release enough, but I cannot think of a term to discribe how excellent this CD is...
From start to finish your hit with various rhythms, stories, serious or humorous lyrics...even though its only 11 songs every single one of them is perfect in its own way: ""Definition"" has its reggae vibe, ""Respiration"" has its powerful musical performance along with lyrics by Mos, Talib, and Common, ""Hater Players"" contains a humorous slight diss to commercial music, and both artists very cleverly parafrase 'The Bluest Eye' by Toni Morrison on ""Thievs In The Night""...Mos and Talib drop their solo tracks....
Along with the great tracks, you get to read each of the artists perspectives of each track in the booklet; when they finished them, their feelings about them, etc...
These are 2 very slept on artists... the media doesn't know what good music is.  They seem blinded by the shine off BGs bling, or deafened by the blasphemous yelling and complaining of DMX, or have their attention on seeing low class women bending over in about 99% of all rap videos shown on MTV and BET...
c'mon true talent is whats on the mind of the musician.  Mind Power...",positive
"Having recently purchased the Stage Fright DVD by Motorhead, I must admit this ranks as one of the best sounding and presented concert DVD's available.  The excellent sound quality is on par with other great rock DVD's like Megadeth's Rude Awakening, Metallica's Cunning Stunts, AC/DC's Stiff Upper Lip and Pearl Jam's Live at the Garden.  The Motorhead gig captures the band at their peak with each member putting forth a stunning performance.  Among the many highlights of the show, are the drum solo by Mikkey Dee during 'Sacrifice' and the blistering guitar solo of Phil during 'Just cos you've got the power'.  Played through a quality hi-fi system, the DVD is loud and crystal clear with a nice separation of instruments.  Lemmy's vocals are well forward which is good as many concerts have the lead singer somewhat buried under the instruments.  The song selection spans Motorheads extensive career though a few newer songs from Inferno should have been included such as 'The year of the wolf', 'Fight' and ""Smiling like a killer'.  This small criticism aside, this ranks as one of the best sounding DVD's on the market and reflects what a great and influential rock'n'roll band Motorhead actually are.  Their music is blisteringly loud, fast and technically demanding especially the drumming in addition to Lemmy's great bass work and Phil's mastery of the lead guitar.  A great effort by Motorhead and highly recommended to any fan of hard rock and heavy metal.  Hope this review was useful.",positive
