reviewText,label
"The music and the artists are phenomenal, 5 stars all the way, but I want to draw attention to how terrible the stereo mix is on this CD. I had the original LP in mono, and was excited to buy this CD with the bonus track. When I played it, I said ""What happened?""

Billie's voice is audible, but the horns, among them the greatest in jazz history, are buried way in the background, even lower than the rhythm section comping. They might as well not even be there. On Fine and Mellow, the standout track, and one of the most important performances in jazz history, Lester Young and Coleman Hawkins sounds are destroyed.

I went back and listened to the mono LP. It was just fine and far superior to the CD.

What a waste. Especially for future generations of listeners who will never know what they miss.",negative
"this cd is responsible for all the [...]thats being called music. if you want music im going to say this again buy good charlotte they my friend are true musicians NO i am not joking! i swear led zeppelin, black sabbath all of those bands are posers they just tried to start new trends and fads. good charlotte didn't need to start anything they are and always will be part of the trends. do you see led zeppelin on mtv, i don't think so because in order for someone to be a good musician they have to be sponsored on mtv.

AIM screen name: yoohooscoobydoo",negative
i have 5 other impelliteri albums - this one missed it on all marks....can't understand how a band this good can put out a album quite simply this bad....sad to say i heard nothing redeeming on any of the tracks --- sorry guys you just missed it all around on this one...pedal to the metal is the other end of the spectrum....great from top to bottom....,negative
"Horrible. A cash-grab. A fecal-footprint on the amazing DK live-experience.

Seriously, the sound and performance that is on this CD is, to be polite, sub-par. The audio quality of the songs on ""MUTINY ON THE BAY"" is.... very lacking. Let's put it this way -- I have bootlegs that are far superior to this CD. In fact, even LESSER bootlegs (such as the ""SKATEBOARD PARTY"" release from 1985) fly far-above this tripe.

Then there are the shoddy performances, the lackluster guitar-work, the fact that all between-song banter has been pointlessly removed (and let's be honest, that was sometimes the high-point of a DK-show, hearing Jello's rants).

This CD is a true sham, a cash-grab by a bunch of cash-hungry charlatan has-beens.

Avoid.",negative
"If you like your music to reflect a dark & tortured soul, this is the album for you! Wow. I really liked Black Herted Love, so I thought I'd take a flier on this CD. My mistake. I am fine with ""dark"" concept albums, but this one sounds like it was recorded in the fully-padded-cell section of an asylum. Makes Patti Smith sound like the Teletubbies. Some may like it, but for me, this isn't music.",negative
"Doctor, doctor... What is the shelf life of a teenage queen? When will record companies stop marketing this drivel and when will people develop sufficient taste to avoid it?",negative
"""Marry the Night"" is on her ""Born this Way"" album.  I needed to buy it immediatley.  Love the hook when she declares repeatedly, ""...gonna gonna gonna marry, gonna gonna gonna marry, gonna gonna gonna marry the night......OOuhhhhh,,,gonna marry, gonna gonna gonna marry, gonna gonna gonna marry the night.""",negative
"Kids In The Way are nothing, but a Christian Cliche. Remember Whitecross, Barren Cross and all the other glam bands in the 80's. Kids In The Way are the 2000 version of Christian Glam Metal",negative
This album is worse than their previous release.  Don't buy it...save your money!,negative
I wanted to like Lillix really I did. But the lead singer can't sing and they band is horrible. They are pretty girls yes but that ain't gonna get them far in the music game.,negative
"I really don't know why everyone seems to be raving about this album. A group of old guys cashing in on a once highly regarded band yet again. Hey guys, buy a banjo and sit out on the porch and relax. Quite a tiresome release to say the least.",negative
"We all have our different musical taste, but I just want to raise a warning that although youll like rock music in general, theres no guarantee youll like Foreginer. I think its all so mediocre and even lame  theres no action at all. Boring songs most of the time, and the singing is really annoying. But hey  lets upset you even more  the only song I like is the cheesy I want to know what love is. Foreigner are as interesting as good old Prince, with Purple rain being his only great song.",negative
"Disintegration is right...
The Cure were best when they did fun pop songs, like in the 80's and early 90's!  Pop songs are what gets played on radio, and the radio is the only sure sign of what's good in music.
Obviously this album doesn't get played on the radio.
I took a chance with this album, thinking it would feature the ""fun"" rock side of Robert Smith.  Alas, it's totally boring rock. I understand that The Cure wanted to try their talented hands at ethereal rock or whatever, but this stuff just drags on and on and on like a movie or something.  Yes, it's very cinematic; cinematic with Smith's mopey vocals, which sound so much better when he's in a good mood.  And why wouldn't the guy be in a good mood?  HE MAKES MILLIONS OF DOLLARS!!  Simply put, this album is too long, too brooding, and too ambitious in scope.
For people in college only.
TAKE CARE!!!",negative
"This is what we get ?? Mostly Garbage & it's too bad as some of these songs sound like they could have been cool if Gillette would stay out of them ! I am buying a Lita ford album not a jim & Lita album .
  That said , i have been buying lita's solo album since ""out for blood"" hit stores , i was hoping for a good rock n roll album & that is not what it is ,lita needs to get into a studio , Leave Jim at home & get a producer on the job .
  This cd is average at best , what a bummer after such a long wait .",negative
"Sorry guys, I loved Hoobastank ever since they first came out and up until this album...but let's face it...this is trash and the only people who give this more than 3 stars are probably obsessed fanatics who beat off every time they hear ""the reason""...It's good bands like this making BAD albums like this that account for rock music being on the decline..or as I like to call it : IN THE S***HOLE!",negative
"Do not buy this single if you are looking for the ballad version of Alive. Silly me, I must have missed when it was clearly stated that the version here was an uptempo one when I ordered it from Amazon, and only got suspicious when the CD arrived and I looked at the back. I'm not a great fan of J-Lo's singing but I do like the ballad version of Alive. However, there is no way I will be buying the remixes CD- what was she thinking putting a ballad on that CD! I guess I will have to enjoy it on radio.",negative
"If you've ever wondered what your friend's fat little brother would sound like if you gave him a record contract and a recording booth, this could be it. Take a look at lead singer Ben Gibbard and tell me he does not look like Corey Feldman from when he was in that movie Stand By Me. As for the actual music, they have better things than the ultimate sap song ""I Will Follow You Into The Dark"", which is apparently about some fat kids girlfriend becoming an hero. Oh and they never got any MTV airplay.",negative
This album (just like the previous one) left me very disappointed.,negative
"After their previous CD, which was not too bad on one or two tracks, ""Human Clay"" came out. More the same stuff, just on a different CD. This CD was truly a step backwards for Creed, if that were ever possible.

It seems like Creed tried to add some grunge elements to their music, and it just didn't come off. Abominable tracks like ""Wrong Way"", with occassional ventures into real rock, ""Say I"", that borders on the dismal, and more that truly defy the senses.

The pity is that the lyrical content is actually pretty good and has some substance to it. Sadly, the overall execution just didn't cut it and match that.

Even for fans of hard rock, this would be a CD to avoid. Don't waste your money.",negative
"At this stage there is an unofficial rift between Anderson and Barre and this seems to be Anderson's attempt to prove to the public and Barre he doesn't need Barre and is solely Jethro Tull. It proves quite the opposite! Anderson solo has never been a fav of mine aside from his ""Walk Into Light"" and that's only because Peter John-Vetesse carried that one. To be fair with Barre gearing up his own touring band consisting of past Tull members playing Tull classics I expect that will be better but also missing something without Anderson.

Thank God I downloaded this free! May buy it when I can get it used for $5.00 (including shipping), might have bought it had the opening price been $8.99 with my Amazon Prime shipping but for $17.99 NO WAY! Most sequels.....especially of iconic albums 20,30+ years after the fact fail. Queensryche Mindcrime II for example was hideous....than with the absence of key writer Chris DeGarmo it couldn't be anything but a disaster. Usually a pathetic grab at jump starting a CD by riding on folk lore and myth. Anderson here plays his cards well stacking the deck in his favor by releasing it under ""Ian Anderson"" he can claim it isn't meant to sound like ""Jethro Tull"" deflecting musical comparison yet he's doing a sequel to a staple Jethro Tull album therefore it SHOULD BE COMPARED and Anderson justifies releasing it as a solo CD claiming he wrote all of the original. Unfortunately Anderson without Barre's contribution as a writer/player leaves this CD inflated and light sounding. Sure, the 29 year old kid playing guitar does a fine job copying Barre's licks and sound BUT under Anderson's control. The music is mainly acoustic/flute/Hammond B3 driven. On a plus side, Anderson's voice is in fine form here.

I would equate the sacrilege (on a smaller scale here though same principle) to Paul McCartney assembling 3-4 young musicians including Lennon and Harrison vocal clones and doing a sequel to Sgt. Pepper without even including sole surviving member Ringo. This is a thinly disguised power-play by Anderson to produce a ""Jethro Tull"" CD minus Martin Barre while being able to fall back on the excuse of it being a solo release if/when it falls short. I wish Martin Barre success in his venture and hope Ian Anderson gets what he deserves.

This is a missed opportunity as with Barre, as a Jethro Tull release without the cheap, sleazy attempt to capitalize on a past win with the added balls Barre brings to the writing this COULD'VE BEEN a nice NEW addition to the Tull catalog and perhaps mended the rift between Anderson and Barre. Instead this leaves us with a crappy CD and assures that we will see no future Tull releases with Barre. Anderson's attempt to prove his ego just marked the end of a great band. Great job Ian! Go retire you old fart!",negative
"I saw No Doubt in concert last summer and they were terrific. Now Gwen is solo and this efoort is awful! I hate when lead singers fell they are too big for the respected bands and drop them in hopes for a solo career. As you can see, in the end everyone suffers due to an over-inflated ego.",negative
"I purchased&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/I-Am/dp/B000Q364KG/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">I Am</a>&nbsp;and whilst I didn't go along with the majority view ( that it was a great CD) I did think she showed promised. I pre-ordered this, so I wasn't aware that Ne-Yo was featured as a producer. I was also pre-warned of the nature of this CD by the following comments by Chrisette ' I wanted to make songs that were more edgy, youthful and urban'. Unfortunately my worse fears were bourn out after listening to this CD. Whilst I would agree that her intention to sound more youthful & urban has been achieved, and if you like what passes as R&B today you will love this. To me her appeal was that she didn't want to travel down the broad road that Ne-Yo & others are going down. Her voice is still good, and given some good songs to sing, she would/could be a major star. If paired with a Babyface, for example, I'd love to see the result. No doubt this will do well in the current market, I just hoped for much more.",negative
"The final death knell in my Van Halen fanaticism.  I grew up loving this band, but with each susequent release, I realized how I had outgrown them and how they had lost their steam.

First, the sound.  This album sounds like it was recorded (porrly) in a studio and then a loop of a 500,000 person audience was played over it.  Kiss Alive 1 was a more believable sounding live album.....and most of it wasn't live!!  At not one point does it feel like there is any connection with the audience.  This think makes Live Without a Net seem intimate.

Second, Sammy.  Oh, Sammy Sammy Sammy.  You stink bro.  Your between song banter is the most moronic I have ever heard.  Your screams are forced and your lyrics stink.

The guitar sound:  Way too distorted.  What the hell IS that crap?  If any of you have ever heard the Pasadena 77 bootleg, you KNOW that this can't be the same band or guitar player.  I don't care if it's 15 years later!!!

In short, stay away",negative
"No soul here, this is all about selling clothing brands and brainwashing kids to be shallow idiots. This is the most fake, shallow, pussy form of gangsta rap out there. Stay away unless you just want some idiotic pop music.",negative
"The cd is taken from an overseas lp master tape and is not mixed for cd. This cd was made without the consent of Crosby & Nash. If you want the best sound quality, purchase the American version ""Wind on the Water"" (MCA - 088 112 043-2)lovingly remastered by Stephen Barncard.",negative
"I've never liked this album! I feel it's one of Olivia's worst ever releases, in fact. However, I recently gave the album another spin after a years rest to see if time had helped any.

It hasn't.

Olivia, what were you thinking? How long we've waited for a duets album from you and you give us this?! At the time, Olivia was quoted as saying that by recording an album with (mainly) Australian based artists was her way of helping bring them to a wider audience. Well, the poor deluded thing clearly hasn't been checking her own record sales lately as she's in no position to help anyone!

(2) has many problems. The unfamiliarity of these participants to most of the world is no surprise given their performances on this set. Jimmy Little? Johnny O' Keefe? Human Nature? David Campbell? Former Savage Garden front man Darren Hayes turns up on one of the album's better tracks, 'Lift Me Up' and country superstar Keith Urban goes through the motions on the totally dreadful 'Sunburned Country' Don't you just love homages to Australia from singers who've dumped their homeland as soon as America beckons?!

Tina Arena, actually a really good singer, kind of a stronger voiced ONJ, unwisely shows up on Diane Warren's horribly irritating 'I'll Come Runnin'' Arena gives a good performance and Olivia squeaks along doing her best not to be completely drowned out. Billy Thorpe growls his way through 'Bad About You' an obvious reject from the sessions for Olivia's 1998 'Back With A Heart' album. It's a nasty, unimaginitive rocker with appalling lyrics that should have been given the boot from this album, too.

Diane Warren contibutes once more with 'I Will Be Right Here', a startlingly dull by-the-numbers ballad that Olivia simpers her way through with David Campbell. It seems Olivia is obsessed with male singers with higher-pitched voices  than her own. Mr Campbell, Hayes and the 'guys' from Human Nature make Olivia sound like Barry White by comparison. Actually, the Human Nature collab, 'I Love You Crazy' is a decent pop song. Sadly, Olivia is at least 30 years too old to be singing it. Tiffany would have done a great job, though.

Deary me, I almost forgot the American acts. Bouffant-haired, 80's whiner Richard Marx hits rock bottom with 'Never Far (enough) Away', a 'tune' he actually admits to writing. It's nearly five minutes of melody-free whimpering from O and Marx. The latter should really get his sinuses checked out. Was he always this nasal?

Speaking of 'unusual' voices, woeful Michael McDonald slurs his way through the shockingly bad 'Act Of Faith', a co-write with ONJ and surely one of the worst songs in her entire back catalogue. Words simply can't descibe the awfulness of the song with it's tedious, looping so-called melody and nonsensical lyrics. Olivia wisely keeps herself deep in the mix leaving McDonald to shoulder the blame.

Just when you can't take anymore comes a 'bonus' track. Olivia's bossa nova (solo) take on her 1981 smash 'Physical' If you ever liked the song, try and bypass this version which has poor Olivia squealing and breathing 'seductively' happily ruining one of her biggest hits. It's vile.

Oddly, Olivia's dreams for (2) never materialized, as the album was never released outside of Australia though it was a hit there selling almost 60 copies and going triple platinum.

A year or so later, Olivia claimed to be planning another Aussie themed collaboration after the 'success' of (2) proving ,perhaps, that she's not always the Goody Two Shoes she's perceived as this points to a spiteful, malicious streak I've rarely seen in the Goddess Of Aus.

So, we're still waiting for (2) Two. Long may it continue.",negative
"The most annoying, grating, egomaniacal frontman of the last 20 years steps out on his own, and the results are exactly what you'd expect. Forget the music, which is every bit as dull, predictable, cliched and boring as his former band (if not more so); the cover alone is enough to make anyone want to put him in a headlock and pummel him: are supposedly committed Christians really supposed to be so obviously full of themselves?",negative
"from some angles.

from others, she looks like my little brother when he was really into

Black Oak Arkansas.

oh, the music!  given the fact that Chan, poor thing, is

on every zine cover in the world right now, it's hard to

focus on the songsmithery here.  all right!  let's listen!

very very contrived--melody free, banal lyrics, superpretentious

inflections.  not even ""the moon,"" the highly touted song here, has

much brightness, as it were.

get some really solid indie rock:  THE BLACK WATCH, YO LA TENGO,

ROBYN HITCHCOCK!!!",negative
"First off I would have given this 2 stars but felt I had to temper all the utterly untruthful 5 star reviews. I was a huge Adam Lambert fan on AI, I thought he should have won, as a matter of fact I thought he may have been the most talented contestant ever on the program, the guy oozes talent, the guy can SING ! , that being said , rather than use his amazing instrument and ability, instead what we get here is basically run-of-the-mill synth pop vocals that could have been performed by almost anybody with the slightest modicum of talent. There are a few good numbers here and there, a few glimmers of the brilliance we saw on AI. but nothing, and I repeat NOTHING spectacular like we saw on AI. A compilation album of his performances from AI would have blown away this overproduced, uninspired hodgepodge of synth pop garbage.
Myself and many others expected great things from Adam, sadly we have been very disappointed. I hope he wises up from this debacle and joins Queen instead, he could use the help of those seasoned musicians to channel his talent properly , like the great Freddy Mercury.",negative
"I'm really annoyed with how many times this song has been covered in recent years. It all sounds the same, no difference from version to version except for different people. I want something from these people that is origional and inspiring, not a cover of a song...",negative
"I beg Brian and Roger to please release a proper CD of their early/rare recordings in an anthology so we no longer have to subjected to this horrendous trash.  I mean heck, put all the money to AIDS research if they don't want to keep the money.  I've heard better sounding bootlegs.  I was hoping and expecting to be the best versions I've yet heard of I Can't Hear Music and Going Back and they were just plain awful.  The liner notes are wrong about the performing musicians.  The song list is even wrong.  You want to talk about a piece of garbage.  I mean the packaging is even messed up!!!  I agree with one of early reviewers that said some of these songs might not have had any of Queen members playing on it.  I will never buy another thing like this unless I see Hollywood Records put it out.  Not even for a true Queen collector!",negative
"I guess they figure I'm some sort of criminal for wanting to listen to the CD on my computer because they placed some lame copy protection on this disk. I've wasted the last half hour of my life trying to play it on iTunes and I can't. That's where I listen to my music. If I can't play it in the player of my choice it is useless to me.

I don't know why these record companies don't get it; I bought the music, let me consume it. So, guess what guys, I've learned my lesson: Never buy a CD from Epic again.

I'm returning it today. And I am so angry I might just scream.",negative
"The music of the series was a ""Jim Croce"" type folk music.  It was usually light and friendly.  This ""music"", (fortunately I only spent $$$used) is poorly executed, flatly sung, and almost as entertaining as a root canal.  I only gave it one star because I couldn't give it minus stars.",negative
Did not like it at all. I like their hit songs but the rest of the songs lack so much.,negative
"Seems kind of odd how everything on this sounds the same, doesn't it? The drummer may be the only member of the band who's even mildly accomplished. I hate Davis's vocals, particularly on songs like ""Make me Bad"".  Fieldy comes up with a small variation on the same bassline over and over  for every one of their songs here. Munky and Head have some mildly  listenable parts here (the opening riff of ""Falling Away from Me""  is almost neat), but the majority is just awful (the two chord thing right  after the opening riff of ""Falling Away from Me"" comes to mind).  Sorry, but very little here is really likeable.",negative
"I would like to order some DC's but the pop ups block the information. When you stop the pop ups trying to sell some sort of pills, I would like to order some good music.",negative
This will be a top selling album and they will make sure you are successful just like Lady GaGa and Beyonce. Welcome to the exclusive club,negative
"Loved the first album, Wounded Rhymes. I have no idea what she was thinking on this album. It is so boring I'd rather listen to a corpse. Seriously sample it before you blindly buy it and force yourself to like it because you paid $10. She has definitely jumped the shark here.",negative
I couldn't believe how truly tenth rate the songs were. You call these memorable melodies/riffs? Original? It seems Dave's 'friends' are mental as well. If I were any of these people I'd ring up the authorities to complain about the lead in the water.,negative
"In the long line of Greenday soundalikes: ""Introducing Yellowcard"".

It's a horrible shame that this is the sound of new music.

Ok let's not make comparisons to another hundred bands, let's just judge the music on it's own merits.

There is nothing of any lasting interest in the melodies.

Lyrically, these guys show absolutely no qualities to make them worth a second listen. In fact they're not even worth continuing this review...",negative
"I love Barbra, and I especially love hwer pop recordings ('70's stuff). I bought this album the minute it came out and I DO love it because I love her. But it sucks! It is so scattered and non-essential. Sooooo commercial. It is Barbra's MTV album - she tried 2 music videos from this album - her ifrst- and they are terrible. She is no Madonna when it comes to music videos, that's for sure. Of course, worse albums were coming up (Til He Loved Me, ALL of her latest albums) but I can forgive her since The Broadway Album came next and redeemed my faith in Barbra. I'd buy it for a few songs and as a curiosity but it should never be taken as representative of Barbra. Try Lazy Afternoon instead.",negative
"For the record, I must state that I LOVE the Fat Boys.  Their first 2 albums are absolute hip hop classics with excellent production by the one and only Kurtis Blow.
However, with the group's popularity came the mismanagement, leading them to record songs with Chubby Checker and Freddie Cruger and the friggin BEACH BOYS.
..talk about selling out folks!  wow....even Marc and Cool look back at this period and shake their heads because they knew they were not being taken seriously by the hip hop community at this point...so sad.

Stick with the first 3 albums to hear what the Fat Boys were REALLY all about....",negative
"i would give this cd o stars if i could swizz beats is the worst producer ever and dosent help drag-on cause this is not worth your money go out and buy some real hip hop e.g gangstarr,bigL d.i.t.c",negative
"Unlistenable! Drivel!

I've always enjoyed American Idol and Ace has a very nice vocal but I couldn't find a single song here to like or enjoy. Whoever produced this should be stopped.

Desmond Child and/or David Foster can kill-off a career like Ace Young or Bianca Ryan (America Got Talent winner) in a hurry.

For me the most troubling was Ace's voice that was produced and edited far down into the mix. The music just simply overwhelmed Young's voice. The singing and singer were nearly a add-on to this mix.

The blandness of the music was/is too much; I wish I hadn't spent money on this as I know I'll never open this CD case again. Maybe Ace should do an acoustic style album. That would lend itself more to supporting his voice and not hiding it down in the mix.

Save your money.",negative
"As one of the three original stage managers of ""Sherry"", I have waited for years for some sort of album, having ruined my hearing listening to the tape made on the backstage squak box. How sorry to now have heard the version that has been recored. It is not the version that we opened with in NY rather the version that we did in Boston and was being cut even before the opening there. When Joe Layton was brought in we rehearsed his version during the day and performed the ""old"" version at night until the middle of the run in Philadelphia. That was when Clive Revill took over as Sherry with Delores Grey and Liz Allen staying. It's a shame no quality recoring was made then. Listening to this version does not bring back fond memories.",negative
"First of all, in Axl Rose, we have one of the worst vocalists in the history of rock- indeed, when I listen to some of these songs (such as ""It's So Easy"" and ""Think About You"") I wonder why the hell anybody thought it'd be a good idea to give this twerp the mic. He tries painfully hard to sound like a combination of Bon Scott and Johnny Rotten, and winds up completely missing the point- he doesn't have an ounce of the former's boozehound charisma or the latter's seething menace. Instead, he comes off sounding like the whiney, egotistical, self-righteous blowhard that he is, attacking these songs with the kind of banshee screech usually reserved for drunken frat guy idiots at three in the morning. He's annoying, repetitive, unoriginal, and moronic. Naturally, he thinks he's a genius.

The rest of the band is better- Bassist Duff McKagan and drummer Steven Adler make for a pretty good rhythm section. Besides, Duff has a really cool name. In addition, Izzy (Stradlin) and Slash are excellent guitarists- they have a way with face melting solos and jackhammer riffs. Too bad they were given such horrible songs to work with.

I mean, what the hell is supposed to be so good about these songs? I don't even like the big 3: ""Paradise City"" is annoyingly repetitive, with an incredibly dull chorus that spills into excruciatingly cheesy verses. It's about as hard-rockin' as your least favorite arena pop anthem, and its dated just as well (i.e., horribly). ""Welcome To The Jungle"" fares a bit better: Axl's lyrics are pure bad boy posturing, but the riff is cool and there's some real attitude to the whole thing. Still, it isn't that hard rock masterpiece that some see it as. And if you ask me, ""Sweet Child O' Mine"" is an unbelievably overrated power ballad with a dull melody and some painfully insincere vocals.

Those three tracks set the template- this album is full of labored, unoriginal sleaze rock (""Mr. Brownstone,"" ""Nightrain""), dull hard rock workouts (""It's So Easy,"" whose casual misogyny is more unintentionally funny than offensive), egotistical posturing (""Out Ta Get Me""), and cheesy, laughably insincere balladry (""Think About You"" is excruciating where ""Sweet Child O' Mine"" is merely annoying). ""You're Crazy"" is pure fake sleaze, and ""Anything Goes"" is instantly forgettable.

There are a few decent songs here- ""My Michelle"" is suitably tough and funky, and ""Rocket Queen"" has an okay chorus, even though those annoying sexual moans during the instrumental break make want to kill somebody. Still, even the best moments here are little more than mediocre. Plus, the whole thing has this really glitzy 80s production that's just irritating as hell. This is absolute crap.",negative
"After seeing this album get nearly universal acclaim from the critics, I figured it was worth listening to to see what the fuss was about. So I gave it a full listen, expecting to find it at least somewhat enjoyable. Unfortunately, I found it totally unappealing and actually very annoying. It is definitely true that the songs on the album are inventive and experimental, and if you're mostly just looking for something different, you might like this. But for me, the aesthetic doesn't work at all.

David Longstreth takes a kitchen sink approach to production, throwing in what sounds like every possible thing he can think of. He seems to be trying very hard to make the songs interesting to listen to, incorporating multiple vocalists who sing in different styles all at once, unusual rhythmic variations against a standard melodic line, and all sorts of other things floating around all over the place. While, in theory, that could sound pretty cool, what this results in here is sort of the sonic equivalent of taking tofu fried in soybean oil, covering that with marinara sauce, slicing in some kiwi, drizzling some truffle oil over all that, and then adding a few dashes of fish sauce and a cup of cold chocolate milk.

Even ""Stillness is the Move,"" the song on the album that most resembles a single, suffers from an overall sense of clutter and sloppiness. While the female singers give a strong performance, there is just too much going on, and the mix of all that is too raw and unfocused for the song to ever truly gel.

My musical tastes in general tend to veer towards the alternative and odd, but this album just doesn't work for me at all. Clearly some people do seem to love it, so if you too are intrigued by the amazing reviews this often gets, try to preview some full songs before buying the whole thing.",negative
"Peter Cincotti's first two albums are some of my all time favories and his concert video is fabulous, but now this?  In a sincere effort to be fair, I forced myself to play it a second time, but couldn't stand it long enough to make it all the way through.  I waited many months after hearing it before I could bring myself to write this review.

Why Peter?  Why does someone with your obvious talent who brings such a fresh breath of youthful style and grace in jazz record an album that is so totally lacking in either?  How sad.  Please don't let the mess that this album is signal the end of a promising future.  If this is an effort to ""find yourself"", this definitely isn't it.  Look over your shoulder.  You were already there fresh out of the box.  As a sincere fan, I'm severely disappointed.  You used to have it in spades.  Back up, Peter and try again.",negative
"I've loved Metallica since ""Master of Puppets"" was released. It was one of the very first tapes I ever bought and I still have that first cassette.

The 'Black' album came out the same year I graduated from high school and since then I've been progressively more and more disappointed with everything Metallica has done.

Numerous times in high school, my band geek metalhead friends and I would get high and eventually someone would say, ""wouldn't it be awesome if..."" or ""they're totally classical, man"" or ""they should totally play with an orchestra""

No. They shouldn't.

Yes. Of course Metallica's first three albums have classical elements. That's what happens when your base player is classically trained and is arguably the best base player ever. But that doesn't necessarily mean an actual orchestra should play WITH Metallica while Metallica is ALSO playing Metallica.

Hearing an orchestral interpretation of Metallica would be one thing but trying to listen to this album was painful. It was like I was listening to two different tracks at once and it just resulted in a headache and regret that I'd spent $15 bucks on something that was so poorly executed.

The orchestra distracted from a good live Metallica show and because Metallica is who they are they drown out everything else around them.

Don't they have friends who can say, ""uh, Lars, James, that's a REALLY bad idea. Maybe we should work on this some more."" No they're rich, it's their music, and if they want to ruin it, that's their business.

A great example of how this COULD have been done is what Apocalyptica did in '96. Their album ""Plays Metallica by Four Cellos"" is genuinely awesome. Four dudes. Clearly huge Metallica fans. Stripped down versions on cello with no stupid flowery accompaniment from violins or french horns or anything else stupid. Just awesome. And from Finland no less.

In theory, Metallica could have done something similar. Instead they chose to play a gig with an orchestra.

Bad. Just bad. And like virtually everything else they've released since '91, not worth my money.",negative
"I like Machine Head a lot.  Many people disliked ""The Burning Red"" and called them sell-outs, but I appreciated the effort to make something different.  Then came ""Supercharger"".  I have listened to it a dozen times, looking for that hook or spark that will get me to listen and love it.  It never came.  This is a bad CD by a great band.",negative
"For the real KISS fans, we perfectly know that it is impossible for them to release a bad album (And I mean really, really bad).  Well, they haven't (yet) but Gene on this one, really did his best effort to come up with a piece of crap.............and guess what................HE DID IT.

Congratulations, I can't believe that Gene Simmons could come to the market with something like this.  I mean, I don't even know were to start.

When I went to the record store I was as anxious as if KISS were about to release their new album, well......I bought it, I put it into my car stereo and............................  For the first song (Sweet and Dirty Love) I tought that the best was about to begin. Firestarter is a perfect attempt from Gene that the young people know who he is and with a little bit of luck he could be played in a Dance-Club or a Dance-Bar (Dream on, Gene). Is incredible that 7 guys wrote this song, now I know is a cover from I don't know who, but give me a break 7 GUYS!!!!!!!!!!!!!!!!!!  Weapons of Mass Destruction could be rate as 2.5 stars. Waiting for the Morning Light is a great song for a TV commercial about blankets or even better, refrigerators.  The next song: is pretty ironic that a song named Beutiful is damn awful and boring.  A$#?le is, not that bad, but among so much puke, what can I say?. Now That You're Gone is a song that I think Gene wrote it about his father, if so, Gene: GROW UP.  C'mon!!! your around 55 and still takes time to write a song about your father. Oh!! I forgot: It's a damn bad song.  Whatever Turns You On is a little bit good. Dog is like Domino part II. Black Tongue, Carnival of Souls and If I Had a Gun are pretty much the same and are the ones that put a little decency on this record.  And last, but............................yes last is 1,000 Dreams that look like it was gonna take a 1,000 years to end up.

I liked so much the solo album from Gene on the '78 (I don't care what the rest say, I love that album) I thought that 26 years was enough to come with something at least good.  I don't know what happend here. I have a lot of respect for Gene, he is the founder of my favorite band. I have been a KISS fan for 25 years and I am very disappointed.  All I can think is that Gene went nuts.  All that money made him think that this was a good record or a good idea.  He even came up with a DVD about making money or something (I won't buy it anyway) What is he thinking about?

Not having enough with bad music, the artwork on the front cover and the rest is very appropiate.  Is unpleasant and repugnant!!!

I'm not saying anything new, the rest of the reviewers looks like they think the same.

GENE: THIS IS A NIGHTMARE!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",negative
"The CD does not play on any player that I own, or on any other player I have tried it on.",negative
"How on earth can you give this bland recording 5 Stars?

Five stars is for Dark Side of the Moon, Electric Ladyland,

Led Zeppelin III, Radiohead - Ok Computer, Tool - Aenima etc..

Not this nonsense...five stars this is not....

If you think this is good, then go and listen to anything

Stevie Wonder has done and you will think Jesus has come back

and handed you music.... :)

These guys just rip Stevie off....and they do it poorly...

Branch out, oh poor brainwashed by the industry listener and find something that isn't being shoved down your throat by radio, Mtv or whatever else...!

This album is proof that the Grammys' mean nothing anymore...its almost just a showcase for what ""The Man"" is telling you to buy.

Here's a test, and remember this now....in 10 years ask someone who maroon five is and I bet they are a distant memory or completely forgotton",negative
"Oops, I'm going to have to disagree with many of the other reviews. Kylie has always been an original, even making the cookie cutter PWL hits her own. She knows just what she is, and that's shimmering three minute pop, with humor and a slight edge. This song is nowhere near up to standard. It's an off the shelf song that could easily have been sung by any of the multitude of female pop stars out there who have less talent than Kylie has in her big toe. Very disappointing, young lady!",negative
This album sucks. there are only a couple of songs that are good. and the songs are all videos. Yayo could of did better than piece of s@#t. i guess The Game was right he bet Yayo flop.,negative
